id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1439234971323940864,1439230143679979520,2021-09-18 14:28:51 UTC,2021-09-18,14:28:51,+0000,945625807602434048,6g_bitflyer,六爺,,@sub_udon @crypto_M_esi そうです！メンバーはなかなか…でしたがw 2021年までトレードもTwitterもやってると思ってなかった😇,ja,[],[],[],0,0,1,[],[],https://twitter.com/6G_bitflyer/status/1439234971323940864,False,,0,,,,,,,,"[{'screen_name': 'sub_udon', 'name': 'うどんかつ', 'id': '903146047949594625'}, {'screen_name': 'crypto_M_esi', 'name': '✨西洋占星術トレーダー✨【Miss自動売買】', 'id': '875430112614768640'}]",,,,
1439233960148566025,1439230143679979520,2021-09-18 14:24:50 UTC,2021-09-18,14:24:50,+0000,945625807602434048,6g_bitflyer,六爺,,@sub_udon @crypto_M_esi たまたま見たけど綺麗な人ワロタ 界隈で初めて会ったのがうどんかつさんだったの思い出してしみじみ,ja,[],[],[],2,0,2,[],[],https://twitter.com/6G_bitflyer/status/1439233960148566025,False,,0,,,,,,,,"[{'screen_name': 'sub_udon', 'name': 'うどんかつ', 'id': '903146047949594625'}, {'screen_name': 'crypto_M_esi', 'name': '✨西洋占星術トレーダー✨【Miss自動売買】', 'id': '875430112614768640'}]",,,,
1438806732432547843,1438490913257365507,2021-09-17 10:07:11 UTC,2021-09-17,10:07:11,+0000,945625807602434048,6g_bitflyer,六爺,,@sub_udon すみません、復活とか良いながら頭痛だけ残ってました！(多分気圧のせい絶対そう) ファイザーの方が楽っていうのは聞いてたんですけどねぇ… 3回目…有給消化が捗ります🤦‍♀️,ja,[],[],[],0,0,1,[],[],https://twitter.com/6G_bitflyer/status/1438806732432547843,False,,0,,,,,,,,"[{'screen_name': 'sub_udon', 'name': 'うどんかつ', 'id': '903146047949594625'}]",,,,
1438805311352020994,1438490913257365507,2021-09-17 10:01:32 UTC,2021-09-17,10:01:32,+0000,945625807602434048,6g_bitflyer,六爺,,@sub_udon ワイファイザー2回目からの復活民、高みの見物。3回目が更に有効らしいですよ👀,ja,[],[],[],1,0,2,[],[],https://twitter.com/6G_bitflyer/status/1438805311352020994,False,,0,,,,,,,,"[{'screen_name': 'sub_udon', 'name': 'うどんかつ', 'id': '903146047949594625'}]",,,,
1438804772346228740,1438804772346228740,2021-09-17 09:59:24 UTC,2021-09-17,09:59:24,+0000,945625807602434048,6g_bitflyer,六爺,,SOLの下落はまあ良いとして(良くはない)、RAYだけフルではヘッジショートしてなかったのは地味に痛いな😇 昨晩のRaydiumの3solのオッサンで笑って寝てる場合ではなかった。むしろアレ見て失望売りでもしておくのが良かったw,ja,[],[],[],0,0,5,[],[],https://twitter.com/6G_bitflyer/status/1438804772346228740,False,,0,,,,,,,,[],,,,
1439800138541584385,1439800138541584385,2021-09-20 03:54:37 UTC,2021-09-20,03:54:37,+0000,939788359764819968,cals1119,カモネギ人生🐉,,タタタタ、タタたばこいいぃ、いぃ、一本くださいぃ  https://t.co/9EjnfI533T,ja,[],[],['https://pbs.twimg.com/media/E_symC-UUAIE03U.jpg'],0,0,23,[],[],https://twitter.com/cals1119/status/1439800138541584385,False,,1,https://pbs.twimg.com/media/E_symC-UUAIE03U.jpg,,,,,,,[],,,,
1439795316253888516,1439795316253888516,2021-09-20 03:35:28 UTC,2021-09-20,03:35:28,+0000,939788359764819968,cals1119,カモネギ人生🐉,,デッドギフバウンスとかおもろすぎやろwwwww,ja,[],[],[],0,1,15,[],[],https://twitter.com/cals1119/status/1439795316253888516,False,,0,,,,,,,,[],,,,
1439750393584513025,1439748682715332616,2021-09-20 00:36:57 UTC,2021-09-20,00:36:57,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@DEG_2020 わろたwwwww,ja,[],[],[],0,0,1,[],[],https://twitter.com/cals1119/status/1439750393584513025,False,,0,,,,,,,,"[{'screen_name': 'DEG_2020', 'name': 'DEG', 'id': '840338055487672320'}]",,,,
1439597699838267395,1439597699838267395,2021-09-19 14:30:12 UTC,2021-09-19,14:30:12,+0000,939788359764819968,cals1119,カモネギ人生🐉,,流行を先取りしすぎたNFT この波動砲のクオリティみてーな  https://t.co/ucZCaZXKf0,ja,[],[],['https://pbs.twimg.com/media/E_p6ehoUUAU9fW7.jpg'],0,1,42,[],[],https://twitter.com/cals1119/status/1439597699838267395,False,,1,https://pbs.twimg.com/media/E_p6ehoUUAU9fW7.jpg,,,,,,,[],,,,
1439564342387638282,1439559200972034049,2021-09-19 12:17:39 UTC,2021-09-19,12:17:39,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@AKAMESHISekihan はよチンポ買ってくれよ,ja,[],[],[],0,0,1,[],[],https://twitter.com/cals1119/status/1439564342387638282,False,,0,,,,,,,,"[{'screen_name': 'AKAMESHISekihan', 'name': '赤飯@学生トレーダーI have 内定', 'id': '3700352839'}]",,,,
1439496474799198213,1439496474799198213,2021-09-19 07:47:58 UTC,2021-09-19,07:47:58,+0000,939788359764819968,cals1119,カモネギ人生🐉,,今日の夜は対戦宜しく！  https://t.co/AhU5ODxVPf,ja,[],[],['https://pbs.twimg.com/media/E_oeaJDUYAkWPZO.jpg'],1,0,33,[],[],https://twitter.com/cals1119/status/1439496474799198213,False,,1,https://pbs.twimg.com/media/E_oeaJDUYAkWPZO.jpg,,,,,,,[],,,,
1439254276765720585,1439254276765720585,2021-09-18 15:45:34 UTC,2021-09-18,15:45:34,+0000,939788359764819968,cals1119,カモネギ人生🐉,,波風立たんくて落とせるやつ嗅ぎ分ける嗅覚あればどんな営業でも成功するしもっと稼げると思うんやけど爆笑,ja,[],[],[],0,0,5,[],[],https://twitter.com/cals1119/status/1439254276765720585,False,,0,,,,,,,,[],,,,
1439253595698786312,1439228860336250882,2021-09-18 15:42:51 UTC,2021-09-18,15:42:51,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@btcscalper225 勿体ないとしか言いようがないw 痛いお金の人は辛いですね,ja,[],[],[],0,0,1,[],[],https://twitter.com/cals1119/status/1439253595698786312,False,,0,,,,,,,,"[{'screen_name': 'btcscalper225', 'name': 'ニイやん', 'id': '62935968'}]",,,,
1439252499207110663,1439228860336250882,2021-09-18 15:38:30 UTC,2021-09-18,15:38:30,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@btcscalper225 まじですかw,ja,[],[],[],1,0,1,[],[],https://twitter.com/cals1119/status/1439252499207110663,False,,0,,,,,,,,"[{'screen_name': 'btcscalper225', 'name': 'ニイやん', 'id': '62935968'}]",,,,
1439231743744090119,1439198105740582912,2021-09-18 14:16:01 UTC,2021-09-18,14:16:01,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@TokonaF してない笑,ja,[],[],[],1,0,2,[],[],https://twitter.com/cals1119/status/1439231743744090119,False,,0,,,,,,,,"[{'screen_name': 'TokonaF', 'name': 'TOKONA-FX', 'id': '959599061954306048'}]",,,,
1439229777777360897,1439198105740582912,2021-09-18 14:08:13 UTC,2021-09-18,14:08:13,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@TokonaF ほんま笑,ja,[],[],[],1,0,1,[],[],https://twitter.com/cals1119/status/1439229777777360897,False,,0,,,,,,,,"[{'screen_name': 'TokonaF', 'name': 'TOKONA-FX', 'id': '959599061954306048'}]",,,,
1439215761118011394,1439214812181921796,2021-09-18 13:12:31 UTC,2021-09-18,13:12:31,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@Light_Yagami_a もっと足して欲しいw,ja,[],[],[],2,0,4,[],[],https://twitter.com/cals1119/status/1439215761118011394,False,,0,,,,,,,,"[{'screen_name': 'Light_Yagami_a', 'name': 'やがみ', 'id': '964369833625141248'}]",,,,
1439215195901988869,1439214812181921796,2021-09-18 13:10:16 UTC,2021-09-18,13:10:16,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@Light_Yagami_a 爆笑,ja,[],[],[],1,0,3,[],[],https://twitter.com/cals1119/status/1439215195901988869,False,,0,,,,,,,,"[{'screen_name': 'Light_Yagami_a', 'name': 'やがみ', 'id': '964369833625141248'}]",,,,
1439214986736193540,1439214986736193540,2021-09-18 13:09:26 UTC,2021-09-18,13:09:26,+0000,939788359764819968,cals1119,カモネギ人生🐉,,はぁー楽しかった シビック追いかけ回しに行こうと思ってたけどツイッターで目が疲れた,ja,[],[],[],0,0,12,[],[],https://twitter.com/cals1119/status/1439214986736193540,False,,0,,,,,,,,[],,,,
1439212154729553923,1439206555702816772,2021-09-18 12:58:11 UTC,2021-09-18,12:58:11,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@iamniwakadayo いま400円で売ってます笑笑,ja,[],[],[],1,0,1,[],[],https://twitter.com/cals1119/status/1439212154729553923,False,,0,,,,,,,,"[{'screen_name': 'iamniwakadayo', 'name': 'にわか', 'id': '863402466662006784'}]",,,,
1439211314262380549,1439206555702816772,2021-09-18 12:54:51 UTC,2021-09-18,12:54:51,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@iamniwakadayo この絵が2000万です  https://t.co/HK2yX0uNWq,ja,[],[],['https://pbs.twimg.com/media/E_kbD1TVEAgHUhf.jpg'],1,1,5,[],[],https://twitter.com/cals1119/status/1439211314262380549,False,,1,https://pbs.twimg.com/media/E_kbD1TVEAgHUhf.jpg,,,,,,,"[{'screen_name': 'iamniwakadayo', 'name': 'にわか', 'id': '863402466662006784'}]",,,,
1439211106979876869,1439198105740582912,2021-09-18 12:54:01 UTC,2021-09-18,12:54:01,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@yurun777 家族が病に倒れ…コピペ,ja,[],[],[],1,0,5,[],[],https://twitter.com/cals1119/status/1439211106979876869,False,,0,,,,,,,,"[{'screen_name': 'yurun777', 'name': 'ゆるん@₍ᐢ⸝⸝› ̫ ‹⸝⸝ᐢ₎組 apex残り73日でマスター', 'id': '755112234095824896'}]",,,,
1439210812061597697,1439206555702816772,2021-09-18 12:52:51 UTC,2021-09-18,12:52:51,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@iamniwakadayo 僕のNFT買ってください,ja,[],[],[],1,0,1,[],[],https://twitter.com/cals1119/status/1439210812061597697,False,,0,,,,,,,,"[{'screen_name': 'iamniwakadayo', 'name': 'にわか', 'id': '863402466662006784'}]",,,,
1439203084698193920,1439197783055945732,2021-09-18 12:22:09 UTC,2021-09-18,12:22:09,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@av_sachi 危うく写真貼りかけたけどやめとくわwwwww,ja,[],[],[],1,0,5,[],[],https://twitter.com/cals1119/status/1439203084698193920,False,,0,,,,,,,,"[{'screen_name': 'av_sachi', 'name': 'マイメロ', 'id': '949374960136470528'}]",,,,
1439201978656047108,1439197783055945732,2021-09-18 12:17:45 UTC,2021-09-18,12:17:45,+0000,939788359764819968,cals1119,カモネギ人生🐉,,@av_sachi えっだれだれ知りたい,ja,[],[],[],1,0,6,[],[],https://twitter.com/cals1119/status/1439201978656047108,False,,0,,,,,,,,"[{'screen_name': 'av_sachi', 'name': 'マイメロ', 'id': '949374960136470528'}]",,,,
1439614864519925761,1439614045812789252,2021-09-19 15:38:25 UTC,2021-09-19,15:38:25,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,日本は、少なくともある一定以上の学力がある人は公平に報われるシステムになっている。 その後の人生で親ガチャとかはしらねー。誰だって手持ちのカードでうまく生きるしかない。,ja,[],[],[],0,0,27,[],[],https://twitter.com/DrGoldmanZachs/status/1439614864519925761,False,,0,,,,,,,,[],,,,
1439614045812789252,1439614045812789252,2021-09-19 15:35:09 UTC,2021-09-19,15:35:09,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,そもそもわいのまわりは特に普通に公立の学校に行くだけでもほぼトップだったようかやつしかいない。その後年齢が上がるともちろんさらに細分化されて努力要素が足されるけど。その前に壁がある。別に悪いことではなく向き不向き。オレができることを人ができるとも思わないし、逆も然り。,ja,[],[],[],1,1,19,[],[],https://twitter.com/DrGoldmanZachs/status/1439614045812789252,False,,0,,,,,,,,[],,,,
1439612802021294091,1439612802021294091,2021-09-19 15:30:13 UTC,2021-09-19,15:30:13,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,たまたま得意なことが評価される時代だっただけ,ja,[],[],[],1,4,57,[],[],https://twitter.com/DrGoldmanZachs/status/1439612802021294091,False,,0,,,,,,,,[],,,,
1439612557354889216,1439612557354889216,2021-09-19 15:29:15 UTC,2021-09-19,15:29:15,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,親ガチャとゆーかほぼ才能ガチャ,ja,[],[],[],1,1,14,[],[],https://twitter.com/DrGoldmanZachs/status/1439612557354889216,False,,0,,,,,,,,[],,,,
1439547990532759556,1439478915949469698,2021-09-19 11:12:41 UTC,2021-09-19,11:12:41,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,@S_E_L_L_E_R_ @SAPI_tokyo @coin_order 冗談ですw 普通に00-06睡眠ですよ,ja,[],[],[],1,0,0,[],[],https://twitter.com/DrGoldmanZachs/status/1439547990532759556,False,,0,,,,,,,,"[{'screen_name': 'S_E_L_L_E_R_', 'name': 'SELLER', 'id': '1405384386833387524'}, {'screen_name': 'SAPI_tokyo', 'name': 'SAPI 🏖', 'id': '942065697395425280'}, {'screen_name': 'coin_order', 'name': '\uea00 BTCいさお \uea00', 'id': '848931480583585792'}]",,,,
1439544317664632833,1439478915949469698,2021-09-19 10:58:05 UTC,2021-09-19,10:58:05,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,@S_E_L_L_E_R_ @SAPI_tokyo @coin_order  https://t.co/oR2MZp5fLm,und,[],[],['https://pbs.twimg.com/media/E_pJ7UwVcAAvRKv.jpg'],1,0,0,[],[],https://twitter.com/DrGoldmanZachs/status/1439544317664632833,False,,1,https://pbs.twimg.com/media/E_pJ7UwVcAAvRKv.jpg,,,,,,,"[{'screen_name': 'S_E_L_L_E_R_', 'name': 'SELLER', 'id': '1405384386833387524'}, {'screen_name': 'SAPI_tokyo', 'name': 'SAPI 🏖', 'id': '942065697395425280'}]",,,,
1439494899087204355,1439494899087204355,2021-09-19 07:41:43 UTC,2021-09-19,07:41:43,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,まじめにめちゃくちゃかっこいいな。買えないが、参考にしよ,ja,[],[],[],0,0,7,[],[],https://twitter.com/DrGoldmanZachs/status/1439494899087204355,False,,0,,,,,,,,[],,,,
1439494304859262983,1439494304859262983,2021-09-19 07:39:21 UTC,2021-09-19,07:39:21,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,ふぇええ！しゅごい,ja,[],[],[],1,0,7,[],[],https://twitter.com/DrGoldmanZachs/status/1439494304859262983,False,https://twitter.com/fashionsnap/status/1439494058796142593,0,,,,,,,,[],,,,
1439489857869402112,1439478915949469698,2021-09-19 07:21:41 UTC,2021-09-19,07:21:41,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,@S_E_L_L_E_R_ @SAPI_tokyo @coin_order それだけだとわかりませんけど、眠れないとかやる気が出ない、好きだったことが楽しめないなどがあるあるパターンですね。,ja,[],[],[],2,0,1,[],[],https://twitter.com/DrGoldmanZachs/status/1439489857869402112,False,,0,,,,,,,,"[{'screen_name': 'S_E_L_L_E_R_', 'name': 'SELLER', 'id': '1405384386833387524'}, {'screen_name': 'SAPI_tokyo', 'name': 'SAPI 🏖', 'id': '942065697395425280'}, {'screen_name': 'coin_order', 'name': '\uea00 BTCいさお \uea00', 'id': '848931480583585792'}]",,,,
1439488228646477825,1439478915949469698,2021-09-19 07:15:12 UTC,2021-09-19,07:15:12,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,@SAPI_tokyo @coin_order @S_E_L_L_E_R_ まずは睡眠時無呼吸症候群のチェックと外来受診ですねー！,ja,[],[],[],2,0,1,[],[],https://twitter.com/DrGoldmanZachs/status/1439488228646477825,False,,0,,,,,,,,"[{'screen_name': 'SAPI_tokyo', 'name': 'SAPI 🏖', 'id': '942065697395425280'}, {'screen_name': 'coin_order', 'name': '\uea00 BTCいさお \uea00', 'id': '848931480583585792'}, {'screen_name': 'S_E_L_L_E_R_', 'name': 'SELLER', 'id': '1405384386833387524'}]",,,,
1439485340939526145,1439482237574021121,2021-09-19 07:03:44 UTC,2021-09-19,07:03:44,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,@SAPI_tokyo 東京のラーメンはマジで世界一ですわ。 あっちのハムとチーズとかのラインナップもエグいですよね。 ところで病院食どうですか？,ja,[],[],[],1,0,1,[],[],https://twitter.com/DrGoldmanZachs/status/1439485340939526145,False,,0,,,,,,,,"[{'screen_name': 'SAPI_tokyo', 'name': 'SAPI 🏖', 'id': '942065697395425280'}]",,,,
1439483607207141380,1439482237574021121,2021-09-19 06:56:50 UTC,2021-09-19,06:56:50,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,@SAPI_tokyo やっぱりそーですよねwマジで日本は恵まれてます、食に関してはほんとーに,ja,[],[],[],1,0,1,[],[],https://twitter.com/DrGoldmanZachs/status/1439483607207141380,False,,0,,,,,,,,"[{'screen_name': 'SAPI_tokyo', 'name': 'SAPI 🏖', 'id': '942065697395425280'}]",,,,
1439482237574021121,1439482237574021121,2021-09-19 06:51:24 UTC,2021-09-19,06:51:24,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,オレの選球眼が、海外での経験不足から足りてないだけの可能性はある,ja,[],[],[],1,0,5,[],[],https://twitter.com/DrGoldmanZachs/status/1439482237574021121,False,,0,,,,,,,,[],,,,
1439482075631874050,1439482075631874050,2021-09-19 06:50:45 UTC,2021-09-19,06:50:45,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,日本はだいたいどこも美味い。海外はヨーロッパもアメリカもちゃんと調べずふらっと入るとだいたいヤバい。なぜなのか！,ja,[],[],[],0,0,10,[],[],https://twitter.com/DrGoldmanZachs/status/1439482075631874050,False,https://twitter.com/natsumi_k/status/1439473716497293313,0,,,,,,,,[],,,,
1439479724607033346,1439477144858464260,2021-09-19 06:41:25 UTC,2021-09-19,06:41:25,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,@aratana_fx なかなか香ばしいですが、まぁ人それぞれですからねw,ja,[],[],[],0,0,1,[],[],https://twitter.com/DrGoldmanZachs/status/1439479724607033346,False,,0,,,,,,,,"[{'screen_name': 'aratana_fx', 'name': 'あらたな', 'id': '892311996875415553'}]",,,,
1439477984268677127,1439477144858464260,2021-09-19 06:34:30 UTC,2021-09-19,06:34:30,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,@konkiti_BF  https://t.co/yYqJfVn653,und,[],[],['https://pbs.twimg.com/media/E_oNmLUVEAEGBd_.jpg'],1,0,5,[],[],https://twitter.com/DrGoldmanZachs/status/1439477984268677127,False,,1,https://pbs.twimg.com/media/E_oNmLUVEAEGBd_.jpg,,,,,,,[],,,,
1439477822754476034,1439477144858464260,2021-09-19 06:33:51 UTC,2021-09-19,06:33:51,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,@aratana_fx ほんとにそうwたとえ生活の大部分が金融資産によって担われてたとしてもw,ja,[],[],[],1,0,5,[],[],https://twitter.com/DrGoldmanZachs/status/1439477822754476034,False,,0,,,,,,,,"[{'screen_name': 'aratana_fx', 'name': 'あらたな', 'id': '892311996875415553'}]",,,,
1439477144858464260,1439477144858464260,2021-09-19 06:31:10 UTC,2021-09-19,06:31:10,+0000,925147670166962176,drgoldmanzachs,Dr.Goldman ザックス,,生まれた時から親がFIREして消化試合に入ってたら、それはそれで嫌だなぁ。,ja,[],[],[],5,10,105,[],[],https://twitter.com/DrGoldmanZachs/status/1439477144858464260,False,,0,,,,,,,,[],,,,
