id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1439238246983110660,1439230143679979520,2021-09-18 14:41:52 UTC,2021-09-18,14:41:52,+0000,945625807602434048,6g_bitflyer,六爺,,@crypto_M_esi @sub_udon 深入りもせず気にしなくてもいい程度に適当に居たいんですよ… ってかガツガツいくリスク高すぎぃ,ja,[],[],[],0,0,2,[],[],https://twitter.com/6G_bitflyer/status/1439238246983110660,False,,0,,,,,,,,"[{'screen_name': 'crypto_M_esi', 'name': '✨西洋占星術トレーダー✨【Miss自動売買】', 'id': '875430112614768640'}, {'screen_name': 'sub_udon', 'name': 'うどんかつ', 'id': '903146047949594625'}]",,,,
1439236567030120454,1439236567030120454,2021-09-18 14:35:11 UTC,2021-09-18,14:35:11,+0000,945625807602434048,6g_bitflyer,六爺,,Twitterは自由に好きなこと呟いてれば良い派だけど、トラブル気質の人だけは本当に無理だということがわかった。,ja,[],[],[],2,0,9,[],[],https://twitter.com/6G_bitflyer/status/1439236567030120454,False,,0,,,,,,,,[],,,,
1439235423503478786,1439230143679979520,2021-09-18 14:30:39 UTC,2021-09-18,14:30:39,+0000,945625807602434048,6g_bitflyer,六爺,,@crypto_M_esi @sub_udon うどんかつさんはワンチャンありますよ！ 押せばいけるタイプです多分,ja,[],[],[],1,0,2,[],[],https://twitter.com/6G_bitflyer/status/1439235423503478786,False,,0,,,,,,,,"[{'screen_name': 'crypto_M_esi', 'name': '✨西洋占星術トレーダー✨【Miss自動売買】', 'id': '875430112614768640'}, {'screen_name': 'sub_udon', 'name': 'うどんかつ', 'id': '903146047949594625'}]",,,,
1439234971323940864,1439230143679979520,2021-09-18 14:28:51 UTC,2021-09-18,14:28:51,+0000,945625807602434048,6g_bitflyer,六爺,,@sub_udon @crypto_M_esi そうです！メンバーはなかなか…でしたがw 2021年までトレードもTwitterもやってると思ってなかった😇,ja,[],[],[],0,0,1,[],[],https://twitter.com/6G_bitflyer/status/1439234971323940864,False,,0,,,,,,,,"[{'screen_name': 'sub_udon', 'name': 'うどんかつ', 'id': '903146047949594625'}, {'screen_name': 'crypto_M_esi', 'name': '✨西洋占星術トレーダー✨【Miss自動売買】', 'id': '875430112614768640'}]",,,,
1439233960148566025,1439230143679979520,2021-09-18 14:24:50 UTC,2021-09-18,14:24:50,+0000,945625807602434048,6g_bitflyer,六爺,,@sub_udon @crypto_M_esi たまたま見たけど綺麗な人ワロタ 界隈で初めて会ったのがうどんかつさんだったの思い出してしみじみ,ja,[],[],[],2,0,2,[],[],https://twitter.com/6G_bitflyer/status/1439233960148566025,False,,0,,,,,,,,"[{'screen_name': 'sub_udon', 'name': 'うどんかつ', 'id': '903146047949594625'}, {'screen_name': 'crypto_M_esi', 'name': '✨西洋占星術トレーダー✨【Miss自動売買】', 'id': '875430112614768640'}]",,,,
1438806732432547843,1438490913257365507,2021-09-17 10:07:11 UTC,2021-09-17,10:07:11,+0000,945625807602434048,6g_bitflyer,六爺,,@sub_udon すみません、復活とか良いながら頭痛だけ残ってました！(多分気圧のせい絶対そう) ファイザーの方が楽っていうのは聞いてたんですけどねぇ… 3回目…有給消化が捗ります🤦‍♀️,ja,[],[],[],0,0,1,[],[],https://twitter.com/6G_bitflyer/status/1438806732432547843,False,,0,,,,,,,,"[{'screen_name': 'sub_udon', 'name': 'うどんかつ', 'id': '903146047949594625'}]",,,,
1438805311352020994,1438490913257365507,2021-09-17 10:01:32 UTC,2021-09-17,10:01:32,+0000,945625807602434048,6g_bitflyer,六爺,,@sub_udon ワイファイザー2回目からの復活民、高みの見物。3回目が更に有効らしいですよ👀,ja,[],[],[],1,0,2,[],[],https://twitter.com/6G_bitflyer/status/1438805311352020994,False,,0,,,,,,,,"[{'screen_name': 'sub_udon', 'name': 'うどんかつ', 'id': '903146047949594625'}]",,,,
1438804772346228740,1438804772346228740,2021-09-17 09:59:24 UTC,2021-09-17,09:59:24,+0000,945625807602434048,6g_bitflyer,六爺,,SOLの下落はまあ良いとして(良くはない)、RAYだけフルではヘッジショートしてなかったのは地味に痛いな😇 昨晩のRaydiumの3solのオッサンで笑って寝てる場合ではなかった。むしろアレ見て失望売りでもしておくのが良かったw,ja,[],[],[],0,0,5,[],[],https://twitter.com/6G_bitflyer/status/1438804772346228740,False,,0,,,,,,,,[],,,,
1438787675901681664,1438702168186363904,2021-09-17 08:51:27 UTC,2021-09-17,08:51:27,+0000,945625807602434048,6g_bitflyer,六爺,,@BYsKUERyVoRsrW5 思考停止してしないで動くか変えるかしましょう,ja,[],[],[],1,0,1,[],[],https://twitter.com/6G_bitflyer/status/1438787675901681664,False,,0,,,,,,,,"[{'screen_name': 'BYsKUERyVoRsrW5', 'name': '金融参謀｜令和裕成塾（REIWAYOUSEIJUKU)塾長', 'id': '3316705088'}]",,,,
1438779274450796552,1438702168186363904,2021-09-17 08:18:04 UTC,2021-09-17,08:18:04,+0000,945625807602434048,6g_bitflyer,六爺,,@clevloger ん〜、2回かな！ 自分なんかを相手してくれてありがとうの気持ち,ja,[],[],[],0,0,0,[],[],https://twitter.com/6G_bitflyer/status/1438779274450796552,False,,0,,,,,,,,"[{'screen_name': 'clevloger', 'name': 'くれば / 3,000万円破産', 'id': '1145330880107335680'}]",,,,
1438776512753254403,1438702168186363904,2021-09-17 08:07:06 UTC,2021-09-17,08:07:06,+0000,945625807602434048,6g_bitflyer,六爺,,@clevloger お、おう,ja,[],[],[],1,0,0,[],[],https://twitter.com/6G_bitflyer/status/1438776512753254403,False,,0,,,,,,,,"[{'screen_name': 'clevloger', 'name': 'くれば / 3,000万円破産', 'id': '1145330880107335680'}]",,,,
1438706015877304320,1438702168186363904,2021-09-17 03:26:58 UTC,2021-09-17,03:26:58,+0000,945625807602434048,6g_bitflyer,六爺,,@clevloger 会社へのありがとうの気持ち、今度ヒヤリングさせてください😆👍✨🈵,ja,[],[],[],1,0,2,[],[],https://twitter.com/6G_bitflyer/status/1438706015877304320,False,,0,,,,,,,,"[{'screen_name': 'clevloger', 'name': 'くれば / 3,000万円破産', 'id': '1145330880107335680'}]",,,,
1438702168186363904,1438702168186363904,2021-09-17 03:11:41 UTC,2021-09-17,03:11:41,+0000,945625807602434048,6g_bitflyer,六爺,,「上司が使えない！」→別に期待してないけどまあわかる。 「努力が報われない！」→これも期待してないけど多分努力すべきものを変えた方が良い。 「年功序列はクソ！」→会社的には無能社員なので助かってます。  無能社員って言っても相応の価値提供ができてる(と思ってる)から別に良いのかなと。,ja,[],[],[],2,1,11,[],[],https://twitter.com/6G_bitflyer/status/1438702168186363904,False,https://twitter.com/clevloger/status/1438696421000024064,0,,,,,,,,[],,,,
1438697815090229256,1438669466531819522,2021-09-17 02:54:23 UTC,2021-09-17,02:54:23,+0000,945625807602434048,6g_bitflyer,六爺,,@ksk_hitman おめでとうございます🥳,ja,[],[],[],1,0,2,[],[],https://twitter.com/6G_bitflyer/status/1438697815090229256,False,,0,,,,,,,,"[{'screen_name': 'ksk_hitman', 'name': 'コウ | 伸びる経営者の参謀', 'id': '1294096806649794560'}]",,,,
1438020200297758721,1438020200297758721,2021-09-15 06:01:47 UTC,2021-09-15,06:01:47,+0000,945625807602434048,6g_bitflyer,六爺,,"Solana復活で昨晩から待たされてたブドウのIDO分がやっと売れた。普通に出遅れたけどw それでも1チケ5,000枚＝100ドルが1,500ドルくらいになった。全然期待してなかったけど10倍以上になったのは意外だし感謝…！ 本当はDEXの1ドル買い板にぶつけたかったけど再開時間なんてわからんわw",ja,[],[],[],0,0,15,[],[],https://twitter.com/6G_bitflyer/status/1438020200297758721,False,,0,,,,,,,,[],,,,
1437689315656491011,1437689315656491011,2021-09-14 08:06:58 UTC,2021-09-14,08:06:58,+0000,945625807602434048,6g_bitflyer,六爺,,例の89ドルで買ったFTXのスキンの1つが1400ドルで売れてた。オークション形式で適当な価格で出してたのに即決で買ってくれた人ありがとう🙏ってか手数料高い…  https://t.co/gSkwf4tH6q,ja,[],[],['https://pbs.twimg.com/media/E_Oy0FZUcAIrTaq.png'],0,0,14,[],[],https://twitter.com/6G_bitflyer/status/1437689315656491011,False,,1,https://pbs.twimg.com/media/E_Oy0FZUcAIrTaq.png,,,,,,,[],,,,
1437257030016794625,1437256392151224320,2021-09-13 03:29:13 UTC,2021-09-13,03:29:13,+0000,945625807602434048,6g_bitflyer,六爺,,@FcukOKsan 2回目終えた先輩方尊敬します🥲,ja,[],[],[],0,0,0,[],[],https://twitter.com/6G_bitflyer/status/1437257030016794625,False,,0,,,,,,,,"[{'screen_name': 'FcukOKsan', 'name': 'AtaOKing 🇺🇸米国馬龍愚弄衆', 'id': '39472609'}]",,,,
1437255173567483910,1437255173567483910,2021-09-13 03:21:50 UTC,2021-09-13,03:21:50,+0000,945625807602434048,6g_bitflyer,六爺,,ワクチン1回目は余裕だったけど 2回目普通にツラすぎワロタ＼(^o^)／,ja,[],[],[],0,0,20,[],[],https://twitter.com/6G_bitflyer/status/1437255173567483910,False,,0,,,,,,,,[],,,,
1436466442426224641,1436291701820178441,2021-09-10 23:07:42 UTC,2021-09-10,23:07:42,+0000,945625807602434048,6g_bitflyer,六爺,,@no1shanaineet02 まずはアフィを踏みます（）,ja,[],[],[],0,0,0,[],[],https://twitter.com/6G_bitflyer/status/1436466442426224641,False,,0,,,,,,,,"[{'screen_name': 'no1shanaineet02', 'name': 'ミヤゾン', 'id': '960471965382230016'}]",,,,
1436326363858751494,1436291701820178441,2021-09-10 13:51:05 UTC,2021-09-10,13:51:05,+0000,945625807602434048,6g_bitflyer,六爺,,@clevloger @tomui_bitcoin 謎ルール過ぎて草 でもそんな人めちゃくちゃ居るから買ってもすぐ売れて利益出そう（）  お、押忍…！ LINEでもZoomでも聞いてください🤯,ja,[],[],[],1,0,1,[],[],https://twitter.com/6G_bitflyer/status/1436326363858751494,False,,0,,,,,,,,"[{'screen_name': 'clevloger', 'name': 'くれば / 3,000万円破産', 'id': '1145330880107335680'}, {'screen_name': 'tomui_bitcoin', 'name': 'とむい', 'id': '1544904660'}]",,,,
1436323469411569677,1436291701820178441,2021-09-10 13:39:35 UTC,2021-09-10,13:39:35,+0000,945625807602434048,6g_bitflyer,六爺,,@clevloger @tomui_bitcoin 売る相手が居ないとただのjpegに…  はい！即行動！！ 一緒に色々と楽しみましょうよ🤙,ja,[],[],[],1,0,1,[],[],https://twitter.com/6G_bitflyer/status/1436323469411569677,False,,0,,,,,,,,"[{'screen_name': 'clevloger', 'name': 'くれば / 3,000万円破産', 'id': '1145330880107335680'}, {'screen_name': 'tomui_bitcoin', 'name': 'とむい', 'id': '1544904660'}]",,,,
1436320441723879429,1436291701820178441,2021-09-10 13:27:33 UTC,2021-09-10,13:27:33,+0000,945625807602434048,6g_bitflyer,六爺,,@clevloger @tomui_bitcoin それ多分数百ドルじゃ買えませんよ（）  まだ口座開設してなかったんか！w NFTとか関係無く開設しておくべきだと思いますよ🤗,ja,[],[],[],1,0,2,[],[],https://twitter.com/6G_bitflyer/status/1436320441723879429,False,,0,,,,,,,,"[{'screen_name': 'clevloger', 'name': 'くれば / 3,000万円破産', 'id': '1145330880107335680'}, {'screen_name': 'tomui_bitcoin', 'name': 'とむい', 'id': '1544904660'}]",,,,
1436317479664373765,1436291701820178441,2021-09-10 13:15:47 UTC,2021-09-10,13:15:47,+0000,945625807602434048,6g_bitflyer,六爺,,@clevloger @tomui_bitcoin いつもご苦労様です！マジで秀逸すぎるコピペと化してて額に入れて飾りたい…,ja,[],[],[],1,0,1,[],[],https://twitter.com/6G_bitflyer/status/1436317479664373765,False,,0,,,,,,,,"[{'screen_name': 'clevloger', 'name': 'くれば / 3,000万円破産', 'id': '1145330880107335680'}, {'screen_name': 'tomui_bitcoin', 'name': 'とむい', 'id': '1544904660'}]",,,,
1436315339449520133,1436291701820178441,2021-09-10 13:07:17 UTC,2021-09-10,13:07:17,+0000,945625807602434048,6g_bitflyer,六爺,,ｷﾘｯ じゃねえよ これは売るの早まったな！？w ってか3種1個ずつしか買わなかったのは素直に反省🤦‍♀️  https://t.co/DJY9Bce6Ou,ja,[],[],['https://pbs.twimg.com/media/E-7QZ1BVIAA2Ciz.jpg'],0,0,2,[],[],https://twitter.com/6G_bitflyer/status/1436315339449520133,False,,1,https://pbs.twimg.com/media/E-7QZ1BVIAA2Ciz.jpg,,,,,,,[],,,,
1436309484314378240,1436291701820178441,2021-09-10 12:44:01 UTC,2021-09-10,12:44:01,+0000,945625807602434048,6g_bitflyer,六爺,,@tomui_bitcoin でも自分が富井さんのようにbotで毎月稼げてたらわざわざよくわからんものはやらなさそうですw  理由は面倒くさいからです（）,ja,[],[],[],1,0,1,[],[],https://twitter.com/6G_bitflyer/status/1436309484314378240,False,,0,,,,,,,,"[{'screen_name': 'tomui_bitcoin', 'name': 'とむい', 'id': '1544904660'}]",,,,
1436307509459832832,1436291701820178441,2021-09-10 12:36:10 UTC,2021-09-10,12:36:10,+0000,945625807602434048,6g_bitflyer,六爺,,@tomui_bitcoin 自分は数万円でもめっちゃ大切です！！ bot化…その都度作ることになりますけどbotで爆益は数回見ましたよ👀,ja,[],[],[],1,0,1,[],[],https://twitter.com/6G_bitflyer/status/1436307509459832832,False,,0,,,,,,,,"[{'screen_name': 'tomui_bitcoin', 'name': 'とむい', 'id': '1544904660'}]",,,,
1436300363267596289,1436291701820178441,2021-09-10 12:07:46 UTC,2021-09-10,12:07:46,+0000,945625807602434048,6g_bitflyer,六爺,,@tomui_bitcoin 自分も今まで数種類しか売買してませんが、利益が出ても数万〜数十万円程度なので、富井さんには物足りないかもしれませんね😅😅,ja,[],[],[],1,0,1,[],[],https://twitter.com/6G_bitflyer/status/1436300363267596289,False,,0,,,,,,,,"[{'screen_name': 'tomui_bitcoin', 'name': 'とむい', 'id': '1544904660'}]",,,,
1436296389621780484,1436291701820178441,2021-09-10 11:51:59 UTC,2021-09-10,11:51:59,+0000,945625807602434048,6g_bitflyer,六爺,,@tomui_bitcoin 基本的に価値がわからない謎のものばかりですからねw でもドル表記じゃなくて0.5solって考えたらもっといくべきでした😂,ja,[],[],[],1,0,2,[],[],https://twitter.com/6G_bitflyer/status/1436296389621780484,False,,0,,,,,,,,"[{'screen_name': 'tomui_bitcoin', 'name': 'とむい', 'id': '1544904660'}]",,,,
1436294143576141828,1436291701820178441,2021-09-10 11:43:03 UTC,2021-09-10,11:43:03,+0000,945625807602434048,6g_bitflyer,六爺,,@tomui_bitcoin 何個も買い放題みたいな感じだったのに3個しか買ってないのは結果的に勿体無かったかも🥲,ja,[],[],[],1,0,2,[],[],https://twitter.com/6G_bitflyer/status/1436294143576141828,False,,0,,,,,,,,"[{'screen_name': 'tomui_bitcoin', 'name': 'とむい', 'id': '1544904660'}]",,,,
1436291701820178441,1436291701820178441,2021-09-10 11:33:21 UTC,2021-09-10,11:33:21,+0000,945625807602434048,6g_bitflyer,六爺,,FTXのこれ、数時間前に始まって89ドルだったからノリで1個ずつ良さげな番号を買ったけど、もうフロアプライス500ドルくらいになってる...。Nightの33番はもう770ドルで売っちゃった。原資は回収済み（ｷﾘｯ  https://t.co/rZnoDl42V3,ja,[],[],['https://pbs.twimg.com/media/E-66xU5VgAggX-1.jpg'],2,0,24,[],[],https://twitter.com/6G_bitflyer/status/1436291701820178441,False,,1,https://pbs.twimg.com/media/E-66xU5VgAggX-1.jpg,,,,,,,[],,,,
1436181377141993482,1436166825180483588,2021-09-10 04:14:57 UTC,2021-09-10,04:14:57,+0000,945625807602434048,6g_bitflyer,六爺,,@a__aa__a__Aaaaa あざっした！！最高です！！,ja,[],[],[],0,0,3,[],[],https://twitter.com/6G_bitflyer/status/1436181377141993482,False,,0,,,,,,,,"[{'screen_name': 'a__aa__a__Aaaaa', 'name': 'ヤブカブ', 'id': '839763348254162945'}]",,,,
1436180353173975049,1436166825180483588,2021-09-10 04:10:53 UTC,2021-09-10,04:10:53,+0000,945625807602434048,6g_bitflyer,六爺,,@a__aa__a__Aaaaa マジかよ！オカリンが言ってたでw  後半は…色々あって悪徳法人に嫌がらせみたいなことをされてたんだけど、やっとそれが終わったんや…,ja,[],[],[],1,0,4,[],[],https://twitter.com/6G_bitflyer/status/1436180353173975049,False,,0,,,,,,,,"[{'screen_name': 'a__aa__a__Aaaaa', 'name': 'ヤブカブ', 'id': '839763348254162945'}]",,,,
1436178014195175425,1436166825180483588,2021-09-10 04:01:36 UTC,2021-09-10,04:01:36,+0000,945625807602434048,6g_bitflyer,六爺,,@a__aa__a__Aaaaa 前半はシュタインズ・ゲートに出てくる最後の方の言葉だから見てくれよな！,ja,[],[],[],1,0,2,[],[],https://twitter.com/6G_bitflyer/status/1436178014195175425,False,,0,,,,,,,,"[{'screen_name': 'a__aa__a__Aaaaa', 'name': 'ヤブカブ', 'id': '839763348254162945'}]",,,,
1436166825180483588,1436166825180483588,2021-09-10 03:17:08 UTC,2021-09-10,03:17:08,+0000,945625807602434048,6g_bitflyer,六爺,,勝利の時は来た！あらゆる陰謀に屈せず、己の信念を貫き、我々はついにラグナロックを戦い抜いたのだ！！  約3年間も家族を苦しめてきた戦いが終わって無事に勝利した！めっちゃスッキリ！！,ja,[],[],[],1,0,20,[],[],https://twitter.com/6G_bitflyer/status/1436166825180483588,False,,0,,,,,,,,[],,,,
1435837152009416708,1435813451041968128,2021-09-09 05:27:08 UTC,2021-09-09,05:27:08,+0000,945625807602434048,6g_bitflyer,六爺,,@clevloger SOLはガチホで他で増やしていくものですよ👀 ワイは某NFT運営のウォレットに直接送って一部返ってきてませんが笑(諦めた),ja,[],[],[],0,0,1,[],[],https://twitter.com/6G_bitflyer/status/1435837152009416708,False,,0,,,,,,,,"[{'screen_name': 'clevloger', 'name': 'くれば / 3,000万円破産', 'id': '1145330880107335680'}]",,,,
1435818794857889792,1435813451041968128,2021-09-09 04:14:11 UTC,2021-09-09,04:14:11,+0000,945625807602434048,6g_bitflyer,六爺,,@tidaruman いや全然わからなくてワロタww,ja,[],[],[],0,0,2,[],[],https://twitter.com/6G_bitflyer/status/1435818794857889792,False,,0,,,,,,,,"[{'screen_name': 'tidaruman', 'name': 'ヘラクレスオオカブトが丘乙', 'id': '1026724938743341056'}]",,,,
1435813451041968128,1435813451041968128,2021-09-09 03:52:57 UTC,2021-09-09,03:52:57,+0000,945625807602434048,6g_bitflyer,六爺,,SOLエグい 暴落ってなんだったの  https://t.co/8cIZ3kLB8P,ja,[],[],['https://pbs.twimg.com/media/E-0IuKrUUAUX9wC.jpg'],2,0,16,[],[],https://twitter.com/6G_bitflyer/status/1435813451041968128,False,,1,https://pbs.twimg.com/media/E-0IuKrUUAUX9wC.jpg,,,,,,,[],,,,
1435734215895650312,1435565317393055748,2021-09-08 22:38:06 UTC,2021-09-08,22:38:06,+0000,945625807602434048,6g_bitflyer,六爺,,@CRYPTANNEWS くりぷちゃんが言うなら凄いんやな！やったぜ！ 草コイン感ありますね🌱🙏,ja,[],[],[],0,0,0,[],[],https://twitter.com/6G_bitflyer/status/1435734215895650312,False,,0,,,,,,,,"[{'screen_name': 'CRYPTANNEWS', 'name': 'cripu', 'id': '930458771347816448'}]",,,,
1435565317393055748,1435565317393055748,2021-09-08 11:26:57 UTC,2021-09-08,11:26:57,+0000,945625807602434048,6g_bitflyer,六爺,,なんかFTXで金増えてると思ったら3ヶ月前になんとなく買って事故待ちしてたトランプ2024トークンだったw ％なんてあまり意味無い(？)けどワロタ  https://t.co/QJP5zzQFvq,ja,[],[],"['https://pbs.twimg.com/media/E-wnClsVgAUUgve.jpg', 'https://pbs.twimg.com/media/E-wnC6yUUAM1kPi.jpg']",2,6,90,[],[],https://twitter.com/6G_bitflyer/status/1435565317393055748,False,,1,https://pbs.twimg.com/media/E-wnClsVgAUUgve.jpg,,,,,,,[],,,,
1435449301346385920,1435449301346385920,2021-09-08 03:45:57 UTC,2021-09-08,03:45:57,+0000,945625807602434048,6g_bitflyer,六爺,,夜中のATLAS早押し勢は普通に利益凄い感じだな？ってかFTTもSOLも大して下がってない気がする…というかリバ凄かったのか。安いところで買ってた人からしたらこれくらい大したことないって感じ。数年前からビットコイン集めてる人もこんな感じなのかな…,ja,[],[],[],0,0,4,[],[],https://twitter.com/6G_bitflyer/status/1435449301346385920,False,,0,,,,,,,,[],,,,
1435446141563277317,1435446141563277317,2021-09-08 03:33:24 UTC,2021-09-08,03:33:24,+0000,945625807602434048,6g_bitflyer,六爺,,気付いたらビットコさん結構落ちてた(遅) アルトの適当ばらまき買い指値は全然刺さってなかった(藁) botは一週間分くらい焼かれてた(爆),ja,[],[],[],0,0,13,[],[],https://twitter.com/6G_bitflyer/status/1435446141563277317,False,,0,,,,,,,,[],,,,
1434814750139895814,1434814750139895814,2021-09-06 09:44:28 UTC,2021-09-06,09:44:28,+0000,945625807602434048,6g_bitflyer,六爺,,FTXはここ1年で一番使ってる取引所だけどガチャもIEOも当たったことない。早く卒業したい。,ja,[],[],[],0,0,10,[],[],https://twitter.com/6G_bitflyer/status/1434814750139895814,False,,0,,,,,,,,[],,,,
1434352332729303044,1434345912264921088,2021-09-05 03:06:59 UTC,2021-09-05,03:06:59,+0000,945625807602434048,6g_bitflyer,六爺,,@no1shanaineet02 世間一般からしたら今でも情強寄りかもしれませんよ👀,ja,[],[],[],0,0,0,[],[],https://twitter.com/6G_bitflyer/status/1434352332729303044,False,,0,,,,,,,,"[{'screen_name': 'no1shanaineet02', 'name': 'ミヤゾン', 'id': '960471965382230016'}]",,,,
1434345912264921088,1434345912264921088,2021-09-05 02:41:28 UTC,2021-09-05,02:41:28,+0000,945625807602434048,6g_bitflyer,六爺,,基本的に土日って平日に比べてPCもTwitterも相場も見てる時間がかなり少ないんだけど、本当に1日ちょっと何も見てないだけで全く情報についていけない世界なのヤバい。特にシンプルなトレードだけをしてるわけではない専業の人って尊敬するわ。単純にトレードだけで生活できてる人も勿論凄いけど。,ja,[],[],[],1,0,11,[],[],https://twitter.com/6G_bitflyer/status/1434345912264921088,False,,0,,,,,,,,[],,,,
1433780121635151875,1433780121635151875,2021-09-03 13:13:14 UTC,2021-09-03,13:13:14,+0000,945625807602434048,6g_bitflyer,六爺,,流石に今週疲れ過ぎてしまったので今日はめっちゃ寝よう。昨晩の怪獣NFTは買えなくて正解だったのかな？瞬殺でThank Youは無理だったw Solamander？朝5時なんて無理だよぉ…( ˇωˇ ),ja,[],[],[],0,0,7,[],[],https://twitter.com/6G_bitflyer/status/1433780121635151875,False,,0,,,,,,,,[],,,,
